review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc,sentiment_new
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,26,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",2,"takes it faster than Sutherland, and, although Im a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer., ",203,,Positive
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,26,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,"So for the sopranos performance alone, has an edge over other recordings the third I know of, besides Sutherlands and Mesples recordings of the opera, is one with Robin, but that recording is somewhat dated I believe., ",226,,Negative
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,26,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",4,"If highlights doesnt do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but its almost  times more expensive, so it really just depends how enthusiastic about this opera you are., ",242,,Positive
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,26,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",5,"All in all, this is a performance you wont be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tonedeaf., ",207,,Positive
"Great treat for the musical omnivore.  'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time.  For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.  It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.  It also has a few of the very nicest operatic duets in this collection of highlights. ","Reviewed in the United States on May 17, 2007",Amazon,27,"['Great treat for the musical omnivore.', ""'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time."", 'For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.', 'It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.', 'It also has a few of the very nicest operatic duets in this collection of highlights.']",0,"Great treat for the musical omnivore., ",37,,Positive
"Great treat for the musical omnivore.  'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time.  For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.  It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.  It also has a few of the very nicest operatic duets in this collection of highlights. ","Reviewed in the United States on May 17, 2007",Amazon,27,"['Great treat for the musical omnivore.', ""'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time."", 'For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.', 'It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.', 'It also has a few of the very nicest operatic duets in this collection of highlights.']",1,"Lakme, a lesser known work by is not th Century opera at its zenith, but then who wants to listen to Tannheuser or Aida all the time., ",142,,Positive
"Great treat for the musical omnivore.  'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time.  For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.  It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.  It also has a few of the very nicest operatic duets in this collection of highlights. ","Reviewed in the United States on May 17, 2007",Amazon,27,"['Great treat for the musical omnivore.', ""'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time."", 'For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.', 'It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.', 'It also has a few of the very nicest operatic duets in this collection of highlights.']",2,"For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find., ",113,,Positive
"Great treat for the musical omnivore.  'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time.  For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.  It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.  It also has a few of the very nicest operatic duets in this collection of highlights. ","Reviewed in the United States on May 17, 2007",Amazon,27,"['Great treat for the musical omnivore.', ""'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time."", 'For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.', 'It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.', 'It also has a few of the very nicest operatic duets in this collection of highlights.']",3,"It has lots of the same feel of later, th century stage music, and the French is a nice change from the German and Italian heaviweights., ",138,,Positive
"Great treat for the musical omnivore.  'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time.  For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.  It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.  It also has a few of the very nicest operatic duets in this collection of highlights. ","Reviewed in the United States on May 17, 2007",Amazon,27,"['Great treat for the musical omnivore.', ""'Lakme', a lesser known work by is not 19th Century opera at it's zenith, but then who wants to listen to 'Tannheuser' or 'Aida' all the time."", 'For those like me who enjoy poking around some of the less familiar corners of world music, this is a great find.', 'It has lots of the same feel of later, 20th century stage music, and the French is a nice change from the German and Italian heaviweights.', 'It also has a few of the very nicest operatic duets in this collection of highlights.']",4,"It also has a few of the very nicest operatic duets in this collection of highlights., ",85,,Negative
"Lakme.  Mesple is simply best for this role.  Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's.  When I hear sung by - chills go up my spine.  Definitely a keeper","Reviewed in the United States on January 13, 2006",Amazon,28,"['Lakme.', 'Mesple is simply best for this role.', ""Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's."", 'When I hear sung by - chills go up my spine.', 'Definitely a keeper']",0,"Lakme., ",6,,Neutral
"Lakme.  Mesple is simply best for this role.  Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's.  When I hear sung by - chills go up my spine.  Definitely a keeper","Reviewed in the United States on January 13, 2006",Amazon,28,"['Lakme.', 'Mesple is simply best for this role.', ""Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's."", 'When I hear sung by - chills go up my spine.', 'Definitely a keeper']",1,"Mesple is simply best for this role., ",36,,Verypositive
"Lakme.  Mesple is simply best for this role.  Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's.  When I hear sung by - chills go up my spine.  Definitely a keeper","Reviewed in the United States on January 13, 2006",Amazon,28,"['Lakme.', 'Mesple is simply best for this role.', ""Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's."", 'When I hear sung by - chills go up my spine.', 'Definitely a keeper']",2,"Yes, is known for this song and I love Sutherland, but I have to say this opera is Madys., ",90,,Positive
"Lakme.  Mesple is simply best for this role.  Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's.  When I hear sung by - chills go up my spine.  Definitely a keeper","Reviewed in the United States on January 13, 2006",Amazon,28,"['Lakme.', 'Mesple is simply best for this role.', ""Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's."", 'When I hear sung by - chills go up my spine.', 'Definitely a keeper']",3,"When I hear sung by  chills go up my spine., ",44,,Neutral
"Lakme.  Mesple is simply best for this role.  Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's.  When I hear sung by - chills go up my spine.  Definitely a keeper","Reviewed in the United States on January 13, 2006",Amazon,28,"['Lakme.', 'Mesple is simply best for this role.', ""Yes, is known for this song and I love Sutherland, but I have to say this opera is Mady's."", 'When I hear sung by - chills go up my spine.', 'Definitely a keeper']",4,"Definitely a keeper, ",19,,Positive
"This is a beautiful recording of a rarely performed work, with excellent sound and top singers.  I'm enjoying it enormously and look forward to many years of pleasure. ","Reviewed in the United States on September 23, 2014",Amazon,29,"['This is a beautiful recording of a rarely performed work, with excellent sound and top singers.', ""I'm enjoying it enormously and look forward to many years of pleasure.""]",0,"This is a beautiful recording of a rarely performed work, with excellent sound and top singers., ",95,,Positive
"This is a beautiful recording of a rarely performed work, with excellent sound and top singers.  I'm enjoying it enormously and look forward to many years of pleasure. ","Reviewed in the United States on September 23, 2014",Amazon,29,"['This is a beautiful recording of a rarely performed work, with excellent sound and top singers.', ""I'm enjoying it enormously and look forward to many years of pleasure.""]",1,"Im enjoying it enormously and look forward to many years of pleasure., ",70,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",0,"Just wonderful., ",15,,Verypositive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",1,"A Gorgeous Cast and the music is enchanting., ",44,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",2,"Melodious and stunning., ",23,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",3,"is a lovely light lyric tenor, reminds me of Alexander., ",55,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",4,"Mady Mesple is THE french coloratura ., ",38,,Neutral
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",5,"I knew there was more to Lakme than the BELL SONG stunningly sung here., ",71,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",6,"I bought the complete opera after hearing this sampler., ",55,,Positive
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",7,"You will too., ",13,,Neutral
"Just wonderful.  A Gorgeous Cast and the music is enchanting.  Melodious and stunning.  is a lovely light lyric tenor, reminds me of Alexander.  Mady Mesple is THE french coloratura .  I knew there was more to Lakme than the BELL SONG stunningly sung here.  I bought the complete opera after hearing this sampler.  You will too.  It's a delight","Reviewed in the United States on May 22, 2000",Amazon,30,"['Just wonderful.', 'A Gorgeous Cast and the music is enchanting.', 'Melodious and stunning.', 'is a lovely light lyric tenor, reminds me of Alexander.', 'Mady Mesple is THE french coloratura .', 'I knew there was more to Lakme than the BELL SONG stunningly sung here.', 'I bought the complete opera after hearing this sampler.', 'You will too.', ""It's a delight""]",8,"Its a delight, ",14,,Positive
"Lakme.  Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.  The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music.  And has a wonderful rendition on one of his CDs which will make your eyes water with emotion. ","Reviewed in the United States on October 19, 2007",Amazon,31,"['Lakme.', 'Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.', ""The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music."", 'And has a wonderful rendition on one of his CDs which will make your eyes water with emotion.']",0,"Lakme., ",6,,Neutral
"Lakme.  Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.  The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music.  And has a wonderful rendition on one of his CDs which will make your eyes water with emotion. ","Reviewed in the United States on October 19, 2007",Amazon,31,"['Lakme.', 'Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.', ""The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music."", 'And has a wonderful rendition on one of his CDs which will make your eyes water with emotion.']",1,"Mespl, Burles, Soyer, Millet, OpraComique, Lombard highlights A very popular opera and one of my favorites., ",112,,Positive
"Lakme.  Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.  The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music.  And has a wonderful rendition on one of his CDs which will make your eyes water with emotion. ","Reviewed in the United States on October 19, 2007",Amazon,31,"['Lakme.', 'Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.', ""The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music."", 'And has a wonderful rendition on one of his CDs which will make your eyes water with emotion.']",2,"The music in this opera is used in many, many ads on TV, especially by British Airways Youve heard it but you wont recognize it until youve listened to the music., ",167,,Positive
"Lakme.  Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.  The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music.  And has a wonderful rendition on one of his CDs which will make your eyes water with emotion. ","Reviewed in the United States on October 19, 2007",Amazon,31,"['Lakme.', 'Mesplé, Burles, Soyer, Millet, Opéra-Comique, Lombard [highlights] A very popular opera and one of my favorites.', ""The music in this opera is used in many, many ads on TV, especially by 'British Airways' You've heard it but you won't recognize it until you've listened to the music."", 'And has a wonderful rendition on one of his CDs which will make your eyes water with emotion.']",3,"And has a wonderful rendition on one of his CDs which will make your eyes water with emotion., ",93,,Verypositive
Delibes Lakme.  The music was beautiful and haunting.  I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.  This whole recording is great and I have much enjoyed it,"Reviewed in the United States on May 13, 2007",Amazon,32,"['Delibes Lakme.', 'The music was beautiful and haunting.', 'I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.', 'This whole recording is great and I have much enjoyed it']",0,"Delibes Lakme., ",14,,Neutral
Delibes Lakme.  The music was beautiful and haunting.  I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.  This whole recording is great and I have much enjoyed it,"Reviewed in the United States on May 13, 2007",Amazon,32,"['Delibes Lakme.', 'The music was beautiful and haunting.', 'I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.', 'This whole recording is great and I have much enjoyed it']",1,"The music was beautiful and haunting., ",37,,Verypositive
Delibes Lakme.  The music was beautiful and haunting.  I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.  This whole recording is great and I have much enjoyed it,"Reviewed in the United States on May 13, 2007",Amazon,32,"['Delibes Lakme.', 'The music was beautiful and haunting.', 'I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.', 'This whole recording is great and I have much enjoyed it']",2,"I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago., ",100,,Positive
Delibes Lakme.  The music was beautiful and haunting.  I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.  This whole recording is great and I have much enjoyed it,"Reviewed in the United States on May 13, 2007",Amazon,32,"['Delibes Lakme.', 'The music was beautiful and haunting.', 'I am especially fond of Flower Duet and have loved it from the first time I heard it some years ago.', 'This whole recording is great and I have much enjoyed it']",3,"This whole recording is great and I have much enjoyed it, ",56,,Positive
