review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
"its a gift card.  do you really need to read a reviews for the gift card : it worked, easy to open the package. ","Reviewed in the United States on March 15, 2019",Amazon,1172,"['its a gift card.', 'do you really need to read a reviews for the gift card : it worked, easy to open the package.']",0,"its a gift card., ",16,
"its a gift card.  do you really need to read a reviews for the gift card : it worked, easy to open the package. ","Reviewed in the United States on March 15, 2019",Amazon,1172,"['its a gift card.', 'do you really need to read a reviews for the gift card : it worked, easy to open the package.']",1,"do you really need to read a reviews for the gift card  it worked, easy to open the package., ",93,
"Ugly cards but it does the job.  The cards work, but are very ugly plain white cards.  Had I know this I wouldnt have purchased for gifts. ","Reviewed in the United States on December 6, 2017",Amazon,1173,"['Ugly cards but it does the job.', 'The cards work, but are very ugly plain white cards.', 'Had I know this I wouldnt have purchased for gifts.']",0,"Ugly cards but it does the job., ",31,
"Ugly cards but it does the job.  The cards work, but are very ugly plain white cards.  Had I know this I wouldnt have purchased for gifts. ","Reviewed in the United States on December 6, 2017",Amazon,1173,"['Ugly cards but it does the job.', 'The cards work, but are very ugly plain white cards.', 'Had I know this I wouldnt have purchased for gifts.']",1,"The cards work, but are very ugly plain white cards., ",52,
"Ugly cards but it does the job.  The cards work, but are very ugly plain white cards.  Had I know this I wouldnt have purchased for gifts. ","Reviewed in the United States on December 6, 2017",Amazon,1173,"['Ugly cards but it does the job.', 'The cards work, but are very ugly plain white cards.', 'Had I know this I wouldnt have purchased for gifts.']",2,"Had I know this I wouldnt have purchased for gifts., ",51,
Xmas stocking stuffer.  Good for stocking stuffers in xmas,"Reviewed in the United States on December 9, 2019",Amazon,1174,"['Xmas stocking stuffer.', 'Good for stocking stuffers in xmas']",0,"Xmas stocking stuffer., ",22,
Xmas stocking stuffer.  Good for stocking stuffers in xmas,"Reviewed in the United States on December 9, 2019",Amazon,1174,"['Xmas stocking stuffer.', 'Good for stocking stuffers in xmas']",1,"Good for stocking stuffers in xmas, ",34,
"Perfect for gifts for the office.  Perfect for gifts Exactly as described, fast ship","Reviewed in the United States on October 7, 2019",Amazon,1175,"['Perfect for gifts for the office.', 'Perfect for gifts Exactly as described, fast ship']",0,"Perfect for gifts for the office., ",33,
"Perfect for gifts for the office.  Perfect for gifts Exactly as described, fast ship","Reviewed in the United States on October 7, 2019",Amazon,1175,"['Perfect for gifts for the office.', 'Perfect for gifts Exactly as described, fast ship']",1,"Perfect for gifts Exactly as described, fast ship, ",49,
Great gift.  Awesome and amazing delivery time. ,"Reviewed in the United States on June 27, 2019",Amazon,1176,"['Great gift.', 'Awesome and amazing delivery time.']",0,"Great gift., ",11,
Great gift.  Awesome and amazing delivery time. ,"Reviewed in the United States on June 27, 2019",Amazon,1176,"['Great gift.', 'Awesome and amazing delivery time.']",1,"Awesome and amazing delivery time., ",34,
Nice little quick gifts for the coffee lovers in your life.  Perfect for your coffee lovers,"Reviewed in the United States on November 17, 2019",Amazon,1177,"['Nice little quick gifts for the coffee lovers in your life.', 'Perfect for your coffee lovers']",0,"Nice little quick gifts for the coffee lovers in your life., ",59,
Nice little quick gifts for the coffee lovers in your life.  Perfect for your coffee lovers,"Reviewed in the United States on November 17, 2019",Amazon,1177,"['Nice little quick gifts for the coffee lovers in your life.', 'Perfect for your coffee lovers']",1,"Perfect for your coffee lovers, ",30,
Good gift.  Receiver loved a coffee gift,"Reviewed in the United States on January 14, 2020",Amazon,1178,"['Good gift.', 'Receiver loved a coffee gift']",0,"Good gift., ",10,
Good gift.  Receiver loved a coffee gift,"Reviewed in the United States on January 14, 2020",Amazon,1178,"['Good gift.', 'Receiver loved a coffee gift']",1,"Receiver loved a coffee gift, ",28,
What's not to love Starbucks gift cards are always handy to keep around for last minute gifts and thank yous. ,"Reviewed in the United States on August 29, 2018",Amazon,1179,"[""What's not to love Starbucks gift cards are always handy to keep around for last minute gifts and thank yous.""]",0,"Whats not to love Starbucks gift cards are always handy to keep around for last minute gifts and thank yous., ",109,
Great.  Convenient.  Good to give out to employees. ,"Reviewed in the United States on December 22, 2019",Amazon,1180,"['Great.', 'Convenient.', 'Good to give out to employees.']",0,"Great., ",6,
Great.  Convenient.  Good to give out to employees. ,"Reviewed in the United States on December 22, 2019",Amazon,1180,"['Great.', 'Convenient.', 'Good to give out to employees.']",1,"Convenient., ",11,
Great.  Convenient.  Good to give out to employees. ,"Reviewed in the United States on December 22, 2019",Amazon,1180,"['Great.', 'Convenient.', 'Good to give out to employees.']",2,"Good to give out to employees., ",30,
Great gift.  Easy to order these on here,"Reviewed in the United States on January 11, 2020",Amazon,1181,"['Great gift.', 'Easy to order these on here']",0,"Great gift., ",11,
Great gift.  Easy to order these on here,"Reviewed in the United States on January 11, 2020",Amazon,1181,"['Great gift.', 'Easy to order these on here']",1,"Easy to order these on here, ",27,
Cant go wrong with Starbucks Gift cards.  Bought these for a gift for a friend's birthday.  No problems with the cards going through for purchase. ,"Reviewed in the United States on February 24, 2018",Amazon,1182,"['Cant go wrong with Starbucks Gift cards.', ""Bought these for a gift for a friend's birthday."", 'No problems with the cards going through for purchase.']",0,"Cant go wrong with Starbucks Gift cards., ",40,
Cant go wrong with Starbucks Gift cards.  Bought these for a gift for a friend's birthday.  No problems with the cards going through for purchase. ,"Reviewed in the United States on February 24, 2018",Amazon,1182,"['Cant go wrong with Starbucks Gift cards.', ""Bought these for a gift for a friend's birthday."", 'No problems with the cards going through for purchase.']",1,"Bought these for a gift for a friends birthday., ",48,
Cant go wrong with Starbucks Gift cards.  Bought these for a gift for a friend's birthday.  No problems with the cards going through for purchase. ,"Reviewed in the United States on February 24, 2018",Amazon,1182,"['Cant go wrong with Starbucks Gift cards.', ""Bought these for a gift for a friend's birthday."", 'No problems with the cards going through for purchase.']",2,"No problems with the cards going through for purchase., ",54,
Gift cards always a hit.  All the kiddos loved them,"Reviewed in the United States on December 30, 2019",Amazon,1183,"['Gift cards always a hit.', 'All the kiddos loved them']",0,"Gift cards always a hit., ",24,
Gift cards always a hit.  All the kiddos loved them,"Reviewed in the United States on December 30, 2019",Amazon,1183,"['Gift cards always a hit.', 'All the kiddos loved them']",1,"All the kiddos loved them, ",25,
"No balance.  It sucks because there are no return on this product.  But there was no balance on any of the 5 cards.  What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work. ","Reviewed in the United States on January 10, 2019",Amazon,1184,"['No balance.', 'It sucks because there are no return on this product.', 'But there was no balance on any of the 5 cards.', 'What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work.']",0,"No balance., ",11,
"No balance.  It sucks because there are no return on this product.  But there was no balance on any of the 5 cards.  What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work. ","Reviewed in the United States on January 10, 2019",Amazon,1184,"['No balance.', 'It sucks because there are no return on this product.', 'But there was no balance on any of the 5 cards.', 'What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work.']",1,"It sucks because there are no return on this product., ",53,
"No balance.  It sucks because there are no return on this product.  But there was no balance on any of the 5 cards.  What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work. ","Reviewed in the United States on January 10, 2019",Amazon,1184,"['No balance.', 'It sucks because there are no return on this product.', 'But there was no balance on any of the 5 cards.', 'What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work.']",2,"But there was no balance on any of the  cards., ",47,
"No balance.  It sucks because there are no return on this product.  But there was no balance on any of the 5 cards.  What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work. ","Reviewed in the United States on January 10, 2019",Amazon,1184,"['No balance.', 'It sucks because there are no return on this product.', 'But there was no balance on any of the 5 cards.', 'What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work.']",3,"What an embarassment when I gave it to my coworkers and then was told a few days later, they tried to paid, and it didnt work., ",126,
good purchase.  got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.  VERY happy with this product.  recommended highly. ,"Reviewed in the United States on November 30, 2019",Amazon,1185,"['good purchase.', 'got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.', 'VERY happy with this product.', 'recommended highly.']",0,"good purchase., ",14,
good purchase.  got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.  VERY happy with this product.  recommended highly. ,"Reviewed in the United States on November 30, 2019",Amazon,1185,"['good purchase.', 'got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.', 'VERY happy with this product.', 'recommended highly.']",1,"got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them., ",130,
good purchase.  got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.  VERY happy with this product.  recommended highly. ,"Reviewed in the United States on November 30, 2019",Amazon,1185,"['good purchase.', 'got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.', 'VERY happy with this product.', 'recommended highly.']",2,"VERY happy with this product., ",29,
good purchase.  got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.  VERY happy with this product.  recommended highly. ,"Reviewed in the United States on November 30, 2019",Amazon,1185,"['good purchase.', 'got cards fast and after seeing some issues of not having value on them so i checked them all and all have correct amount on them.', 'VERY happy with this product.', 'recommended highly.']",3,"recommended highly., ",19,
Awesome Gift Cards.  Fast Delivery.  Passed out as Safety incentives and my workers appreciated them.  Like that they DO NOT Charge per card fees.  Defiantly will purchase again. ,"Reviewed in the United States on November 13, 2019",Amazon,1186,"['Awesome Gift Cards.', 'Fast Delivery.', 'Passed out as Safety incentives and my workers appreciated them.', 'Like that they DO NOT Charge per card fees.', 'Defiantly will purchase again.']",0,"Awesome Gift Cards., ",19,
Awesome Gift Cards.  Fast Delivery.  Passed out as Safety incentives and my workers appreciated them.  Like that they DO NOT Charge per card fees.  Defiantly will purchase again. ,"Reviewed in the United States on November 13, 2019",Amazon,1186,"['Awesome Gift Cards.', 'Fast Delivery.', 'Passed out as Safety incentives and my workers appreciated them.', 'Like that they DO NOT Charge per card fees.', 'Defiantly will purchase again.']",1,"Fast Delivery., ",14,
Awesome Gift Cards.  Fast Delivery.  Passed out as Safety incentives and my workers appreciated them.  Like that they DO NOT Charge per card fees.  Defiantly will purchase again. ,"Reviewed in the United States on November 13, 2019",Amazon,1186,"['Awesome Gift Cards.', 'Fast Delivery.', 'Passed out as Safety incentives and my workers appreciated them.', 'Like that they DO NOT Charge per card fees.', 'Defiantly will purchase again.']",2,"Passed out as Safety incentives and my workers appreciated them., ",64,
Awesome Gift Cards.  Fast Delivery.  Passed out as Safety incentives and my workers appreciated them.  Like that they DO NOT Charge per card fees.  Defiantly will purchase again. ,"Reviewed in the United States on November 13, 2019",Amazon,1186,"['Awesome Gift Cards.', 'Fast Delivery.', 'Passed out as Safety incentives and my workers appreciated them.', 'Like that they DO NOT Charge per card fees.', 'Defiantly will purchase again.']",3,"Like that they DO NOT Charge per card fees., ",43,
Awesome Gift Cards.  Fast Delivery.  Passed out as Safety incentives and my workers appreciated them.  Like that they DO NOT Charge per card fees.  Defiantly will purchase again. ,"Reviewed in the United States on November 13, 2019",Amazon,1186,"['Awesome Gift Cards.', 'Fast Delivery.', 'Passed out as Safety incentives and my workers appreciated them.', 'Like that they DO NOT Charge per card fees.', 'Defiantly will purchase again.']",4,"Defiantly will purchase again., ",30,
"Please disregard.  I looked back and there were others gifts on the receipt that came with the gift cards.  Sorry, my mistake. ","Reviewed in the United States on December 23, 2019",Amazon,1187,"['Please disregard.', 'I looked back and there were others gifts on the receipt that came with the gift cards.', 'Sorry, my mistake.']",0,"Please disregard., ",17,
"Please disregard.  I looked back and there were others gifts on the receipt that came with the gift cards.  Sorry, my mistake. ","Reviewed in the United States on December 23, 2019",Amazon,1187,"['Please disregard.', 'I looked back and there were others gifts on the receipt that came with the gift cards.', 'Sorry, my mistake.']",1,"I looked back and there were others gifts on the receipt that came with the gift cards., ",87,
"Please disregard.  I looked back and there were others gifts on the receipt that came with the gift cards.  Sorry, my mistake. ","Reviewed in the United States on December 23, 2019",Amazon,1187,"['Please disregard.', 'I looked back and there were others gifts on the receipt that came with the gift cards.', 'Sorry, my mistake.']",2,"Sorry, my mistake., ",18,
"These are precredited cards.  There was no discount in buying a pack of 5, that was disappointing.  I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.  However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging. ","Reviewed in the United States on January 20, 2019",Amazon,1188,"['These are precredited cards.', 'There was no discount in buying a pack of 5, that was disappointing.', 'I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.', 'However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging.']",0,"These are precredited cards., ",28,
"These are precredited cards.  There was no discount in buying a pack of 5, that was disappointing.  I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.  However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging. ","Reviewed in the United States on January 20, 2019",Amazon,1188,"['These are precredited cards.', 'There was no discount in buying a pack of 5, that was disappointing.', 'I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.', 'However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging.']",1,"There was no discount in buying a pack of , that was disappointing., ",68,
"These are precredited cards.  There was no discount in buying a pack of 5, that was disappointing.  I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.  However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging. ","Reviewed in the United States on January 20, 2019",Amazon,1188,"['These are precredited cards.', 'There was no discount in buying a pack of 5, that was disappointing.', 'I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.', 'However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging.']",2,"I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts., ",96,
"These are precredited cards.  There was no discount in buying a pack of 5, that was disappointing.  I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.  However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging. ","Reviewed in the United States on January 20, 2019",Amazon,1188,"['These are precredited cards.', 'There was no discount in buying a pack of 5, that was disappointing.', 'I later saw cute Christmas cards at Starbucks that I would have preferred for my stocking gifts.', 'However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging.']",3,"However, these are good gift cards year round It comes in a package that says it must be credited, but these are precredited prior to packaging., ",144,
"Gifty.  Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.  They were greatly appreciated and super easy to use","Reviewed in the United States on April 5, 2017",Amazon,1189,"['Gifty.', 'Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.', 'They were greatly appreciated and super easy to use']",0,"Gifty., ",6,
"Gifty.  Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.  They were greatly appreciated and super easy to use","Reviewed in the United States on April 5, 2017",Amazon,1189,"['Gifty.', 'Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.', 'They were greatly appreciated and super easy to use']",1,"Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year., ",183,
"Gifty.  Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.  They were greatly appreciated and super easy to use","Reviewed in the United States on April 5, 2017",Amazon,1189,"['Gifty.', 'Five gift cards to Starbucks Five happy people in my family These are great for when you have a number of people to buy for, or just want some for yourself to use throughout the year.', 'They were greatly appreciated and super easy to use']",2,"They were greatly appreciated and super easy to use, ",51,
Convenient gift pack.  Made my shopping easy didn't had to stop and get separate cards,"Reviewed in the United States on December 22, 2018",Amazon,1190,"['Convenient gift pack.', ""Made my shopping easy didn't had to stop and get separate cards""]",0,"Convenient gift pack., ",21,
Convenient gift pack.  Made my shopping easy didn't had to stop and get separate cards,"Reviewed in the United States on December 22, 2018",Amazon,1190,"['Convenient gift pack.', ""Made my shopping easy didn't had to stop and get separate cards""]",1,"Made my shopping easy didnt had to stop and get separate cards, ",63,
"Convience.  I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.  Ordered them, had them 2 days before her going away party and she loved the gift.  Thank you, Amazon","Reviewed in the United States on September 6, 2019",Amazon,1191,"['Convience.', 'I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.', 'Ordered them, had them 2 days before her going away party and she loved the gift.', 'Thank you, Amazon']",0,"Convience., ",10,
"Convience.  I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.  Ordered them, had them 2 days before her going away party and she loved the gift.  Thank you, Amazon","Reviewed in the United States on September 6, 2019",Amazon,1191,"['Convience.', 'I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.', 'Ordered them, had them 2 days before her going away party and she loved the gift.', 'Thank you, Amazon']",1,"I was in charge of getting these gift cards for a going away gift for our friend from our dinner group  was not going out of town and we do not have a store that offers them in the town I live., ",194,
"Convience.  I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.  Ordered them, had them 2 days before her going away party and she loved the gift.  Thank you, Amazon","Reviewed in the United States on September 6, 2019",Amazon,1191,"['Convience.', 'I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.', 'Ordered them, had them 2 days before her going away party and she loved the gift.', 'Thank you, Amazon']",2,"Ordered them, had them  days before her going away party and she loved the gift., ",81,
"Convience.  I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.  Ordered them, had them 2 days before her going away party and she loved the gift.  Thank you, Amazon","Reviewed in the United States on September 6, 2019",Amazon,1191,"['Convience.', 'I was in charge of getting these gift cards for a going away gift for our friend from our dinner group - was not going out of town and we do not have a store that offers them in the town I live.', 'Ordered them, had them 2 days before her going away party and she loved the gift.', 'Thank you, Amazon']",3,"Thank you, Amazon, ",17,
Cup o' Joe Gift Cards.  Great quick and simple gift item to show others your appreciation around the holidays. ,"Reviewed in the United States on February 16, 2020",Amazon,1192,"[""Cup o' Joe Gift Cards."", 'Great quick and simple gift item to show others your appreciation around the holidays.']",0,"Cup o Joe Gift Cards., ",22,
Cup o' Joe Gift Cards.  Great quick and simple gift item to show others your appreciation around the holidays. ,"Reviewed in the United States on February 16, 2020",Amazon,1192,"[""Cup o' Joe Gift Cards."", 'Great quick and simple gift item to show others your appreciation around the holidays.']",1,"Great quick and simple gift item to show others your appreciation around the holidays., ",86,
Always a good idea.  I tend to buy gift cards for friends and colleagues or for personal use.  Through Amazon the process is fast and reliable. ,"Reviewed in the United States on August 8, 2018",Amazon,1193,"['Always a good idea.', 'I tend to buy gift cards for friends and colleagues or for personal use.', 'Through Amazon the process is fast and reliable.']",0,"Always a good idea., ",19,
Always a good idea.  I tend to buy gift cards for friends and colleagues or for personal use.  Through Amazon the process is fast and reliable. ,"Reviewed in the United States on August 8, 2018",Amazon,1193,"['Always a good idea.', 'I tend to buy gift cards for friends and colleagues or for personal use.', 'Through Amazon the process is fast and reliable.']",1,"I tend to buy gift cards for friends and colleagues or for personal use., ",72,
Always a good idea.  I tend to buy gift cards for friends and colleagues or for personal use.  Through Amazon the process is fast and reliable. ,"Reviewed in the United States on August 8, 2018",Amazon,1193,"['Always a good idea.', 'I tend to buy gift cards for friends and colleagues or for personal use.', 'Through Amazon the process is fast and reliable.']",2,"Through Amazon the process is fast and reliable., ",48,
Four Stars.  They were great as gifts but don't quite understand the slowness in arrival. ,"Reviewed in the United States on January 10, 2018",Amazon,1194,"['Four Stars.', ""They were great as gifts but don't quite understand the slowness in arrival.""]",0,"Four Stars., ",11,
Four Stars.  They were great as gifts but don't quite understand the slowness in arrival. ,"Reviewed in the United States on January 10, 2018",Amazon,1194,"['Four Stars.', ""They were great as gifts but don't quite understand the slowness in arrival.""]",1,"They were great as gifts but dont quite understand the slowness in arrival., ",76,
"Coffee a Girls best friend.  Ordered for Christmas and It was a hit with my daughters.  Easy, fast, and a BIG hit","Reviewed in the United States on March 5, 2020",Amazon,1195,"['Coffee a Girls best friend.', 'Ordered for Christmas and It was a hit with my daughters.', 'Easy, fast, and a BIG hit']",0,"Coffee a Girls best friend., ",27,
"Coffee a Girls best friend.  Ordered for Christmas and It was a hit with my daughters.  Easy, fast, and a BIG hit","Reviewed in the United States on March 5, 2020",Amazon,1195,"['Coffee a Girls best friend.', 'Ordered for Christmas and It was a hit with my daughters.', 'Easy, fast, and a BIG hit']",1,"Ordered for Christmas and It was a hit with my daughters., ",57,
"Coffee a Girls best friend.  Ordered for Christmas and It was a hit with my daughters.  Easy, fast, and a BIG hit","Reviewed in the United States on March 5, 2020",Amazon,1195,"['Coffee a Girls best friend.', 'Ordered for Christmas and It was a hit with my daughters.', 'Easy, fast, and a BIG hit']",2,"Easy, fast, and a BIG hit, ",25,
Boring design.  Like the denomination of the cards but wish the card design was better. ,"Reviewed in the United States on January 19, 2020",Amazon,1196,"['Boring design.', 'Like the denomination of the cards but wish the card design was better.']",0,"Boring design., ",14,
Boring design.  Like the denomination of the cards but wish the card design was better. ,"Reviewed in the United States on January 19, 2020",Amazon,1196,"['Boring design.', 'Like the denomination of the cards but wish the card design was better.']",1,"Like the denomination of the cards but wish the card design was better., ",71,
Easy gift.  Great for Christmas gifts and stocking stuffers,"Reviewed in the United States on January 9, 2020",Amazon,1197,"['Easy gift.', 'Great for Christmas gifts and stocking stuffers']",0,"Easy gift., ",10,
Easy gift.  Great for Christmas gifts and stocking stuffers,"Reviewed in the United States on January 9, 2020",Amazon,1197,"['Easy gift.', 'Great for Christmas gifts and stocking stuffers']",1,"Great for Christmas gifts and stocking stuffers, ",47,
Convenient.  Great for stocking stuffers at Christmastime. ,"Reviewed in the United States on February 18, 2020",Amazon,1198,"['Convenient.', 'Great for stocking stuffers at Christmastime.']",0,"Convenient., ",11,
Convenient.  Great for stocking stuffers at Christmastime. ,"Reviewed in the United States on February 18, 2020",Amazon,1198,"['Convenient.', 'Great for stocking stuffers at Christmastime.']",1,"Great for stocking stuffers at Christmastime., ",45,
"0 balance on cards.  I ordered these for coworker gifts in 2019.  They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.  Very disappointing. ","Reviewed in the United States on February 2, 2020",Amazon,1199,"['0 balance on cards.', 'I ordered these for coworker gifts in 2019.', 'They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.', 'Very disappointing.']",0," balance on cards., ",19,
"0 balance on cards.  I ordered these for coworker gifts in 2019.  They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.  Very disappointing. ","Reviewed in the United States on February 2, 2020",Amazon,1199,"['0 balance on cards.', 'I ordered these for coworker gifts in 2019.', 'They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.', 'Very disappointing.']",1,"I ordered these for coworker gifts in ., ",43,
"0 balance on cards.  I ordered these for coworker gifts in 2019.  They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.  Very disappointing. ","Reviewed in the United States on February 2, 2020",Amazon,1199,"['0 balance on cards.', 'I ordered these for coworker gifts in 2019.', 'They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.', 'Very disappointing.']",2,"They all had a  balance I paid  for  recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a rd party seller., ",210,
"0 balance on cards.  I ordered these for coworker gifts in 2019.  They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.  Very disappointing. ","Reviewed in the United States on February 2, 2020",Amazon,1199,"['0 balance on cards.', 'I ordered these for coworker gifts in 2019.', 'They all had a 0 balance I paid 100 for 5 recyclable cards that otherwise have no value, and I gifted these I was very surprised to see that these are offered by Amazon, Inc directly and not a 3rd party seller.', 'Very disappointing.']",3,"Very disappointing., ",19,
Five Stars.  Loved it Makes for great xmas gifts.  Easy to separate to give to more than one individual. ,"Reviewed in the United States on January 13, 2017",Amazon,1200,"['Five Stars.', 'Loved it Makes for great xmas gifts.', 'Easy to separate to give to more than one individual.']",0,"Five Stars., ",11,
Five Stars.  Loved it Makes for great xmas gifts.  Easy to separate to give to more than one individual. ,"Reviewed in the United States on January 13, 2017",Amazon,1200,"['Five Stars.', 'Loved it Makes for great xmas gifts.', 'Easy to separate to give to more than one individual.']",1,"Loved it Makes for great xmas gifts., ",36,
Five Stars.  Loved it Makes for great xmas gifts.  Easy to separate to give to more than one individual. ,"Reviewed in the United States on January 13, 2017",Amazon,1200,"['Five Stars.', 'Loved it Makes for great xmas gifts.', 'Easy to separate to give to more than one individual.']",2,"Easy to separate to give to more than one individual., ",53,
Empty gift cards.  My cards were empty.  What to now,"Reviewed in the United States on December 26, 2019",Amazon,1201,"['Empty gift cards.', 'My cards were empty.', 'What to now']",0,"Empty gift cards., ",17,
Empty gift cards.  My cards were empty.  What to now,"Reviewed in the United States on December 26, 2019",Amazon,1201,"['Empty gift cards.', 'My cards were empty.', 'What to now']",1,"My cards were empty., ",20,
Empty gift cards.  My cards were empty.  What to now,"Reviewed in the United States on December 26, 2019",Amazon,1201,"['Empty gift cards.', 'My cards were empty.', 'What to now']",2,"What to now, ",11,
Excitement over Starbucks gift cards.  I didn't actually use them myself they were Christmas gifts for family.  They told me that they were very excited with the gift cards. ,"Reviewed in the United States on January 7, 2020",Amazon,1202,"['Excitement over Starbucks gift cards.', ""I didn't actually use them myself they were Christmas gifts for family."", 'They told me that they were very excited with the gift cards.']",0,"Excitement over Starbucks gift cards., ",37,
Excitement over Starbucks gift cards.  I didn't actually use them myself they were Christmas gifts for family.  They told me that they were very excited with the gift cards. ,"Reviewed in the United States on January 7, 2020",Amazon,1202,"['Excitement over Starbucks gift cards.', ""I didn't actually use them myself they were Christmas gifts for family."", 'They told me that they were very excited with the gift cards.']",1,"I didnt actually use them myself they were Christmas gifts for family., ",71,
Excitement over Starbucks gift cards.  I didn't actually use them myself they were Christmas gifts for family.  They told me that they were very excited with the gift cards. ,"Reviewed in the United States on January 7, 2020",Amazon,1202,"['Excitement over Starbucks gift cards.', ""I didn't actually use them myself they were Christmas gifts for family."", 'They told me that they were very excited with the gift cards.']",2,"They told me that they were very excited with the gift cards., ",61,
Exactly as described. ,"Reviewed in the United States on July 18, 2019",Amazon,1203,['Exactly as described.'],0,"Exactly as described., ",21,
These are great gift cards.  They are hard to find.  My kids love Starbucks and this makes it easier,"Reviewed in the United States on September 1, 2018",Amazon,1204,"['These are great gift cards.', 'They are hard to find.', 'My kids love Starbucks and this makes it easier']",0,"These are great gift cards., ",27,
These are great gift cards.  They are hard to find.  My kids love Starbucks and this makes it easier,"Reviewed in the United States on September 1, 2018",Amazon,1204,"['These are great gift cards.', 'They are hard to find.', 'My kids love Starbucks and this makes it easier']",1,"They are hard to find., ",22,
